userID,agent_utterance,dialogue_act
M3001_027, すみません，その質問には答えられません．,na
M3001_028, それでは別の話題について話しましょう！,su
M3001_029, それでは別の話題について話しましょう！,su
M3001_030, これから「旅行」について話しましょう！,op
M3001_031, 最近旅行には行きましたか？,qy
M3001_032, 旅行にはよく行くんですか？,qy
M3001_033, 旅行はどこにいったことがあるんですか？,qw
M3001_034, その旅行ではなにが一番楽しかったんですか？,qw
M3001_035, なるほど、それは楽しそうですね！私も行ってみたいです。,pa
M3001_036, 国内での「行ってよかった旅先」のランキングが発表されたそうです！,io
M3001_037, １位が函館，２位が石垣島，３位がきよみずでら、だそうです．,io
M3001_038, 函館は，夜景や海鮮などのグルメ，有名な建造物も多くあり，魅力がたくさんあるそうです！,io
M3001_039, きよみずでらは季節ごとに見える景色が全く違って，年中楽しめますね！,io
M3001_040, これらの場所には行かれたことはありますか？,qy
M3001_041, おすすめの観光スポットはありますか？,qy
M3001_042, そうなんですか，私も行ってみたいです！,pa
M3001_043, これから「歌舞伎」について話しましょう！,op
M3001_044, 歌舞伎を見に行ったことはありますか？,qy
M3001_045, 歌舞伎はよく見に行かれますか？,qy
M3001_046, どんな公演だったんですか？,qw
M3001_047, そうなんですか，それは羨ましいです！,oa
M3001_048, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
M3001_049, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
M3001_050, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
M3001_051, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
M3001_052, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M3001_053, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M3001_054, そうなんですか，それは残念です．,oa
M3001_055, これから「家電」について話しましょう,op
M3001_056, 最近電気屋さんには行きましたか？,qy
M3001_057, 注目の家電はありますか？,qy
M3001_058, その家電はどういったときに使うものなんですか？,qw
M3001_059, なんていうメーカーなんですか？,qw
M3001_060, 次に買おうと思っている家電はありますか？,qy
M3001_061, そうなんですか，それは羨ましいです！,oa
M3001_062, 最近では人工知能を搭載した家電が注目されているようですね．ご存知ですか？,qy
M3001_063, 掃除機をはじめ，洗濯機や電子レンジなどにも搭載されているようです？すごいですね．,io
M3001_064, 人工知能というとロボットをイメージするのですが，これらは全然ロボットの形をしていないんですね．意外です．,io
M3001_065, 人工知能を搭載した家電を持っていますか？,qy
M3001_066, そうですか，残念ですね．,oa
M3001_067, これから「ファッション」について話しましょう,op
M3001_068, ファッションに興味はありますか？,qy
M3001_069, では，服を見るのは好きですか？,qy
M3001_070, そうなんですか，それは残念です．,oa
M3001_071, そうなんですか，では最近好きな服はありますか？,qy
M3001_072, そうなんですか．それでは一度独自で調べてみたいと思います．,oa
M3001_073, 2018年の春夏トレンドカラーはピンクとイエローだそうですよ！,io
M3001_074, いいえ、違います・・,na
M3001_075, はい、そうです！,pa
M3001_076, ポルカドットのアイテムを持っていますか？,qy
M3001_077, また，ポルカドットという模様が人気上昇中のようです．ご存知ですか？,qy
M3001_078, ポルカドットとは，オーソドックスな水玉模様のことだそうですよ！,io
M3001_079, そうですね，私もそう思います！,oa
M3001_080, これらの情報をご存知でしたか？,qy
M3001_081, 参考になりそうな情報はありましたか？,qy
M3001_082, そうなんですか，流行りのものって身につけてみたいですよね！,oa
M3001_083, これで対話を終了します．ご協力ありがとうございました・・,oa
M3005_001, これから「ゲーム」について話しましょう,op
M3005_002, 最近ゲームはしますか？,qy
M3005_003, ゲームは良くする方なんですか？,qy
M3005_004, いつもはどんなジャンルのゲームをするんですか？,qw
M3005_005, 好きなゲームやおすすめのゲームってありますか？,qy
M3005_006, それはなんていう作品なんですか？,qw
M3005_007, それは一体どんなゲームなんですか？,qw
M3005_008, そのゲームのどんなところが好きなんですか？,qw
M3005_009, なるほど。私もやってみたいです！,pa
M3005_010, 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？,io
M3005_011, また，ほかに注目されているゲームとしては，マリオオデッセイ，スプラトゥーン，ポケモンなどがあります．,io
M3005_012, 発売前のものとしては、信長の野望，星のカービイ，さんごく無双，などです．,io
M3005_013, これらのゲームでやったみたいものはありますか？,qy
M3005_014, いいですね，私もやってみたいです！,pa
M3005_015, これから「芸能人」について話しましょう！,op
M3005_016, 最近テレビはよく見ますか？,qy
M3005_017, 好きな芸能人や、好きなアイドルグループはいますか？,qy
M3005_018, その人たちは、どんな活動をしているかたなんですか？,qw
M3005_019, 出演しているもので、おすすめのものはありますか？,qy
M3005_020, なるほど、それは私も興味があります！一度見てみますね！,pa
M3005_021, 最近ではテレビ番組「めちゃめちゃいけてる」の放送終了のニュースが注目されているようです．ご存じですか？,qy
M3005_022, 来年の春に，放送を終了し，21年の番組の歴史に幕を降ろすようです．,io
M3005_023, ここ数年，視聴率の低迷などで打ち切りの噂があったのですが，本当になったようです．,io
M3005_024, 「めちゃめちゃいけてる」は見たことはありますか？,qy
M3005_025, この報道についてどう思いますか？,qw
M3005_026, そうでしたか。それは勉強不足でした・・,oa
M3005_027, これから「アニメ・漫画」について話しましょう！,op
M3005_028, 最近アニメや漫画をよく見ますか？,qy
M3005_029, どちらかといえば、アニメか漫画のどちらを見るんですか？,qw
M3005_030, アニメですか。おすすめのアニメってありますか？,qy
M3005_031, それは一体どういった内容なんですか？,qw
M3005_032, どういったところが好きなんですか？,qw
M3005_033, 私も興味が出てきました。私も今度見てみたいと思います！,pa
M3005_034, 2018年には野球漫画の「メジャーセカンド」がアニメ化されるようですよ，ご存知ですか？,qy
M3005_035, 2018年の4月頃から、NHKで放送されるようです！,io
M3005_036, 「メジャーセカンド」は前作で主人公だった茂野吾郎の息子の茂野だいごが主人公のようです．,io
M3005_037, 有名な野球選手である父を持つがゆえの，苦悩や挫折を描いているそうです．,io
M3005_038, 野球漫画「メジャー」を知っていますか？,qy
M3005_039, 「メジャー」のアニメを見ようと思いますか？,qy
M3005_040, そうですか，では別の作品を調べておきますね？,oa
M3005_041, これから「歌舞伎」について話しましょう！,op
M3005_042, 歌舞伎を見に行ったことはありますか？,qy
M3005_043, 歌舞伎はよく見に行かれますか？,qy
M3005_044, では，歌舞伎を見たことはありますか？,qy
M3005_045, テレビなどでも見たことはないですか？,qy
M3005_046, では，歌舞伎界で活躍されている方々を見たことはありますか？,qy
M3005_047, どういった時に見られたんですか？,qw
M3005_048, いいですね，私も見てみたいです！,pa
M3005_049, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
M3005_050, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
M3005_051, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
M3005_052, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
M3005_053, これらの歌舞伎俳優はご存知ですか？,qy
M3005_054, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M3005_055, そうですか．では他の公演を調べておきますね・・,oa
M3005_056, これから「家電」について話しましょう,op
M3005_057, 最近電気屋さんには行きましたか？,qy
M3005_058, 注目の家電はありますか？,qy
M3005_059, その家電はどういったときに使うものなんですか？,qw
M3005_060, 好きな家電メーカーはありますか？,qy
M3005_061, いいですね．わたしも一度使ってみたいです！,pa
M3005_062, 最近では人工知能を搭載した家電が注目されているようですね．ご存知ですか？,qy
M3005_063, 掃除機をはじめ，洗濯機や電子レンジなどにも搭載されているようです？すごいですね．,io
M3005_064, 人工知能というとロボットをイメージするのですが，これらは全然ロボットの形をしていないんですね．意外です．,io
M3005_065, 人工知能を搭載した家電を持っていますか？,qy
M3005_066, そうですか，いいものが見つかるといいですね．,oa
M3005_067, これから「銃」について話しましょう,op
M3005_068, 銃を見たことはありますか？,qy
M3005_069, 銃か，射撃や射的ならどちらが好きなのですか？,qw
M3005_070, 射撃や射的のどういったところが好きなのですか？,qw
M3005_071, では本物でなくてもいいので、銃を見たことはありますか？,qy
M3005_072, そうなんですか。それはおもしろそうですね。私も一度やってみたいです。,pa
M3005_073, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
M3005_074, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
M3005_075, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
M3005_076, ご存知でしたか？,qy
M3005_077, 見たことはありますか？,qy
M3005_078, バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！,pa
M3005_079, これで対話を終了します．ご協力ありがとうございました・・,oa
M3009_001, これから「音楽」について話しましょう！,op
M3009_002, 最近音楽は聞きましたか？,qy
M3009_003, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M3009_004, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy
M3009_005, その歌手のどういうところが好きなんですか？,qw
M3009_006, おすすめの曲はありますか？,qy
M3009_007, そうなんですか，それは羨ましいです！,oa
M3009_008, 最近では，「チャットモンチー」の解散報道が話題になっているようです．ご存知でしたか？,qy
M3009_009, デビュー記念日である１１月２３日にオフィシャルサイトで発表したそうです．,io
M3009_010, 「チャットモンチー」をご存知ですか？,qy
M3009_011, 「チャットモンチー」で好きな曲はありますか？,qy
M3009_012, 解散というのは悲しいものですが，2018年の7月まで活動するそうなので，応援したいものですね！,io
M3009_013, これから「銃」について話しましょう,op
M3009_014, 銃を見たことはありますか？,qy
M3009_015, 銃か，射撃や射的ならどちらが好きなのですか？,qw
M3009_016, 射撃や射的は好きですか？,qy
M3009_017, そうなんですか，それは残念です．,oa
M3009_018, またの機会があればやってみたいですか？,qy
M3009_019, なるほど、私も機会があれば一度やってみたいです。,pa
M3009_020, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
M3009_021, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
M3009_022, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
M3009_023, ご存知でしたか？,qy
M3009_024, 見たことはありますか？,qy
M3009_025, バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！,pa
M3009_026, これから「旅行」について話しましょう！,op
M3009_027, 最近旅行には行きましたか？,qy
M3009_028, 旅行にはよく行くんですか？,qy
M3009_029, 旅行はどこにいったことがあるんですか？,qw
M3009_030, 今まで行った中でおすすめの場所はありますか？,qy
M3009_031, そうなんですか．,oa
M3009_032, 国内での「行ってよかった旅先」のランキングが発表されたそうです！,io
M3009_033, １位が函館，２位が石垣島，３位がきよみずでら、だそうです．,io
M3009_034, 函館は，夜景や海鮮などのグルメ，有名な建造物も多くあり，魅力がたくさんあるそうです！,io
M3009_035, きよみずでらは季節ごとに見える景色が全く違って，年中楽しめますね！,io
M3009_036, これらの場所には行かれたことはありますか？,qy
M3009_037, いつ行かれたんですか？,qw
M3009_038, この先，国内の旅行に行く予定はありますか？,qy
M3009_039, そうなんですか，残念です．,oa
M3009_040, これから「鉄道」について話しましょう,op
M3009_041, 電車は好きですか？,qy
M3009_042, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
M3009_043, そうなんですか。どういったところが好きなんですか？,qw
M3009_044, なるほど。それは興味がありますね。私も一度、見てみようと思います！,pa
M3009_045, 駅弁などは買ったことがありますか？,qy
M3009_046, そうなんですか。それは一度食べてみたいものです！,pa
M3009_047, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
M3009_048, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
M3009_049, 2017年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれたそうです！,io
M3009_050, ご存知でしたか？,qy
M3009_051, のってみたいですか？,qy
M3009_052, そうなんですか。それは残念です・・,oa
M3009_053, これから「スポーツ」について話しましょう！,op
M3009_054, 最近スポーツはしましたか？,qy
M3009_055, スポーツはよくするんですか？,qy
M3009_056, そのスポーツはするほうが好きですか？それとも見るほうが好きですか？,qw
M3009_057, するのが好きなんですね．最近はどこでしたんですか？,qw
M3009_058, そのスポーツはどういったところが面白いんですか？,qw
M3009_059, なるほど、面白そうですね，機会があればわたしもやってみたいです！,pa
M3009_060, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,qy
M3009_061, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるので行ってみたいものですね！,io
M3009_062, そうですね，私もそう思います！,oa
M3009_063, オリンピックは今までに見たことはありますか？,qy
M3009_064, 日本で開催されるオリンピックを、見に行く予定はありますか？,qy
M3009_065, そうですか。テレビでの観戦はなされるんですか？,qy
M3009_066, そうですか。それは残念です・・,oa
M3009_067, これから「歌舞伎」について話しましょう！,op
M3009_068, 歌舞伎を見に行ったことはありますか？,qy
M3009_069, テレビなどでも見たことはないですか？,qy
M3009_070, では，歌舞伎界で活躍されている方々を見たことはありますか？,qy
M3009_071, どういった時に見られたんですか？,qw
M3009_072, いいですね，私も見てみたいです！,pa
M3009_073, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
M3009_074, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
M3009_075, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
M3009_076, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
M3009_077, これらの歌舞伎俳優はご存知ですか？,qy
M3009_078, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M3009_079, そうですか．では他の公演を調べておきますね・・,oa
M3009_080, これで対話を終了します．ご協力ありがとうございました・・,oa
M4004_001, これから「ゲーム」について話しましょう,op
M4004_002, 最近ゲームはしますか？,qy
M4004_003, ゲームは良くする方なんですか？,qy
M4004_004, いつもはどんなジャンルのゲームをするんですか？,qw
M4004_005, 好きなゲームやおすすめのゲームってありますか？,qy
M4004_006, では、やったことのあるゲームの中で、もう一度やりたいものはありますか？,qy
M4004_007, それは一体どんなゲームなんですか？,qw
M4004_008, そのゲームのどんなところが好きなんですか？,qw
M4004_009, なるほど。私もやってみたいです！,pa
M4004_010, 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？,io
M4004_011, 2018年1月発売予定のようですよ？,io
M4004_012, プレイステーションフォーで遊ぶことができるゲームで，狩りをする人気ゲームの最新作だそうです！,io
M4004_013, 「モンスターハンター」をやったことがありますか？,qy
M4004_014, やってみたいと思いますか？,qy
M4004_015, いいですね，私もやってみたいです！,pa
M4004_016, これから「芸術作品」について話しましょう,op
M4004_017, 最近芸術作品に触れる機会はありましたか？,qy
M4004_018, 好きな作品などはありますか？,qy
M4004_019, 美術館などには行かれることはありますか？,qy
M4004_020, では，行ったことはありますか？,qy
M4004_021, その時に印象に残ったものはありましたか？,qy
M4004_022, そうですか，また一度調べてみても面白いかもしれませんね！,su
M4004_023, 最近では，レオナルド・ダビンチの作品「サルバトール・ムンディ」が約510億円で落札されたことが話題になっているようです．ご存じですか？,qy
M4004_024, 「サルバトール・ムンディ」は、イエスキリスト、を描いた作品で，１５００年頃の作品です．,io
M4004_025, 510億円での落札というのは、美術品の競売額としては史上最高額だそうです，すごいですね！,io
M4004_026, ダビンチの作品を見たことはありますか？,qy
M4004_027, そうなんですか，有名なかたの作品なので，一度は見てみたいものですね！,oa
M4004_028, これから「映画」について話しましょう！,op
M4004_029, 映画はよく見ますか？,qy
M4004_030, 映画では洋画，邦画，それ以外のどれが好きですか？,qw
M4004_031, 洋画が好きなんですか，おすすめの洋画ってありますか？,qy
M4004_032, それは一体どういった内容なんですか？,qw
M4004_033, それのどういったところが好きなんですか？,qw
M4004_034, なるほど、それは面白そうですね！私も観てみたいです！,pa
M4004_035, 最近では最新映画「スターウォーズ，最後のジェダイ」が注目されているようです．ご存知ですか？,qy
M4004_036, 大人気を博した，「スターウォーズ，フォースの覚醒」のその後の世界を描いたシリーズ最新作だそうです．,io
M4004_037, 日本での公開は12月15日だそうです．,io
M4004_038, 「スターウォーズ」シリーズを見たことはありますか？,qy
M4004_039, こちらの作品を見に行く予定はありますか？,qy
M4004_040, そうなんですか，では先程おすすめされたものを見てみますね！,oa
M4004_041, これから「鉄道」について話しましょう,op
M4004_042, 電車は好きですか？,qy
M4004_043, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
M4004_044, では、電車はよく利用しますか？,qy
M4004_045, 駅弁などは買ったことがありますか？,qy
M4004_046, 駅弁というのは美味しいんですか？わたしは食べたことがないのでわからないのですが,qy
M4004_047, そうなんですか。それは一度食べてみたいものです！,pa
M4004_048, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
M4004_049, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
M4004_050, 2017年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれたそうです！,io
M4004_051, のってみたいですか？,qy
M4004_052, そうなんですか。一度、乗ってみたいものですね！,pa
M4004_053, これから「音楽」について話しましょう！,op
M4004_054, 最近音楽は聞きましたか？,qy
M4004_055, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M4004_056, 洋楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy
M4004_057, その歌手のどういうところが好きなんですか？,qw
M4004_058, おすすめの曲はありますか？,qy
M4004_059, その曲のどういうところが好きなんですか？,qw
M4004_060, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,pa
M4004_061, 2017年のビルボードランキングでは，サムスミスの「トゥー・グッド・アット・グッバイズ」が上位にランクインしているようです．,io
M4004_062, サムスミスはイギリス出身のシンガーソングライターで，まだ25歳にも関わらず，様々なヒット曲を生み出しています．,io
M4004_063, ヒット曲には「ステイウィズミー」，「アイムノットザオンリーワン」などがあり，一度聞いたら忘れられない歌声が魅力です．,io
M4004_064, サムスミスはご存知ですか？,qy
M4004_065, サムスミスの曲はご存知ですか？,qy
M4004_066, そうなんですね，もしかしたらお店などで流れているかもしれませんね？,oa
M4004_067, これから「歌舞伎」について話しましょう！,op
M4004_068, 歌舞伎を見に行ったことはありますか？,qy
M4004_069, では，歌舞伎を見たことはありますか？,qy
M4004_070, テレビなどでも見たことはないですか？,qy
M4004_071, では，歌舞伎界で活躍されている方々を見たことはありますか？,qy
M4004_072, どういった時に見られたんですか？,qw
M4004_073, いいですね，私も見てみたいです！,pa
M4004_074, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
M4004_075, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
M4004_076, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
M4004_077, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
M4004_078, これらの歌舞伎俳優はご存知ですか？,qy
M4004_079, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M4004_080, そうですか．では他の公演を調べておきますね・・,oa
M4004_081, これで対話を終了します．ご協力ありがとうございました・・,oa
M4015_001, これから「写真」について話しましょう！,op
M4015_002, 写真を撮りに行ったり見たりすることはありますか？,qy
M4015_003, 写真はよく撮りに行くんですか？,qy
M4015_004, どんな写真が好きなんですか？,qw
M4015_005, 写真はどういったところに撮りに行くんですか？,qw
M4015_006, 今撮りに行きたいと思っているところってありますか？,qy
M4015_007, なるほど、それは私も行ってみたいです！,pa
M4015_008, 京都で写真を撮る際に人気の場所として，清水寺や金閣寺が人気のようですよ！,io
M4015_009, 清水寺や金閣寺には行ったことはありますか？,qy
M4015_010, その時写真は撮られたんですか？,qy
M4015_011, いいですね，また行ってみてはいかがですか？,su
M4015_012, 写真を撮る場所として，大阪の箕面の滝や和歌山の白浜などがオススメですよ！,su
M4015_013, 大阪の箕面の滝や、和歌山の白浜は行ったことがありますか？,qy
M4015_014, わたしはまだ行ったことがないのですが、おすすめですか？,qy
M4015_015, なるほど、ではわたしも行ってみたいと思います！,pa
M4015_016, これから「ゲーム」について話しましょう,op
M4015_017, 最近ゲームはしますか？,qy
M4015_018, ゲームは良くする方なんですか？,qy
M4015_019, 携帯ゲームかテレビゲームならどちらをしますか？,qw
M4015_020, どんなジャンルのゲームをするんですか？,qw
M4015_021, やったことのあるゲームの中で、もう一度やりたいものはありますか？,qy
M4015_022, それは一体どんなゲームなんですか？,qw
M4015_023, そのゲームのどんなところが好きなんですか？,qw
M4015_024, なるほど。私もやってみたいです！,pa
M4015_025, 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？,io
M4015_026, プレイステーションフォーで遊ぶことができるゲームで，狩りをする人気ゲームの最新作だそうです！,io
M4015_027, 2018年1月発売予定のようですよ？,io
M4015_028, 「モンスターハンター」をやったことがありますか？,qy
M4015_029, やってみたいと思いますか？,qy
M4015_030, また，ほかに注目されているゲームとしては，マリオオデッセイ，スプラトゥーン，ポケモンなどがあります．,io
M4015_031, これらのゲームでやってみたいものはありますか？,qy
M4015_032, そうなんですか，それは残念です．,oa
M4015_033, これから「映画」について話しましょう,op
M4015_034, 最近映画は見ましたか？,qy
M4015_035, 映画では洋画，邦画，それ以外のどれが好きですか？,qw
M4015_036, では，もう一度見たい映画はありますか？,qy
M4015_037, それは一体どういった内容なんですか？,qw
M4015_038, それのどういったところが好きなんですか？,qw
M4015_039, なるほど、それは面白そうですね！私も観てみたいです！,pa
M4015_040, 最近では最新映画「スターウォーズ，最後のジェダイ」が注目されているようです．ご存知ですか？,qy
M4015_041, にんきを博した，「スターウォーズ，フォースの覚醒」のその後の世界を描いたシリーズ最新作だそうです．,io
M4015_042, 日本での公開は12月15日だそうです．,io
M4015_043, 「スターウォーズ」シリーズを見たことはありますか？,qy
M4015_044, こちらの作品を見に行く予定はありますか？,qy
M4015_045, そうですか，それは残念です．,oa
M4015_046, これから「アニメ・漫画」について話しましょう！,op
M4015_047, 最近アニメや漫画をよく見ますか？,qy
M4015_048, どちらかといえば、アニメか漫画のどちらを見るんですか？,qw
M4015_049, 漫画ですか。おすすめの漫画ってありますか？,qy
M4015_050, それは一体どういった内容なんですか？,qw
M4015_051, どういったところが好きなんですか？,qw
M4015_052, 私も興味が出てきました。私も今度読んでみたいと思います！,pa
M4015_053, 2018年には野球漫画の「メジャーセカンド」がアニメ化されるようですよ，ご存知ですか？,qy
M4015_054, 2018年の4月頃から、NHKで放送されるようです！,io
M4015_055, 「メジャーセカンド」は前作で主人公だった茂野吾郎の息子の茂野だいごが主人公のようです．,io
M4015_056, 有名な野球選手である父を持つがゆえの，苦悩や挫折を描いているそうです．,io
M4015_057, アニメ化することはご存知でしたか？,qy
M4015_058, 野球漫画「メジャー」を知っていますか？,qy
M4015_059, 「メジャー」のアニメを見ようと思いますか？,qy
M4015_060, そうですか，では別の作品を調べておきますね？,oa
M4015_061, これから「食べ物」について話しましょう！,op
M4015_062, スイーツは好きですか？,qy
M4015_063, 食べるのか，見たり作ったりするののどちらが好きなんですか？,qw
M4015_064, 食べるのが好きなんですね。おすすめの美味しいものはありますか？,qy
M4015_065, どういったところが好きなんですか？,qw
M4015_066, それは最近食べられたんですか？,qy
M4015_067, どこで食べられたんですか？,qw
M4015_068, いいですね，私も食べてみたいです！,pa
M4015_069, 今現在，コンビニで売られているスイーツが進化しているそうです．ご存知ですか？,qy
M4015_070, 味や見た目が良く，またコンビニなので手軽に買えるのも魅力のひとつだそうです，,io
M4015_071, 最近ではティラミス風味のシュークリームや，黒蜜の入ったきなこのわらび餅など，美味しそうな商品が売られているそうです！,io
M4015_072, また本格的な、パフェを食べられるコンビニもあり，目が離せませんね！,io
M4015_073, コンビニスイーツは好きですか？,qy
M4015_074, いいですね，私も機会があれば食べてみたいです！,pa
M4015_075, これから「歌舞伎」について話しましょう！,op
M4015_076, 歌舞伎を見に行ったことはありますか？,qy
M4015_077, では，歌舞伎を見たことはありますか？,qy
M4015_078, どんな公演だったんですか？,qw
M4015_079, どういった時に見られたんですか？,qw
M4015_080, ほかに歌舞伎界で活躍されている方々を見たことはありますか？,qy
M4015_081, いいですね，私も見てみたいです！,pa
M4015_082, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
M4015_083, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
M4015_084, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
M4015_085, これらの歌舞伎俳優はご存知ですか？,qy
M4015_086, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
M4015_087, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M4015_088, そうですか．では他の公演を調べておきますね・・,oa
M4015_089, これで対話を終了します．ご協力ありがとうございました・・,oa
M4020_001, これから「食べ物」について話しましょう！,op
M4020_002, スイーツは好きですか？,qy
M4020_003, 食べるのか，見たり作ったりするののどちらが好きなんですか？,qw
M4020_004, 食べるのが好きなんですね。おすすめの美味しいものはありますか？,qy
M4020_005, それは最近食べられたんですか？,qy
M4020_006, どういったところが好きなんですか？,qw
M4020_007, いいですね，私も食べてみたいです！,pa
M4020_008, 今現在，コンビニで売られているスイーツが進化しているそうです．ご存知ですか？,qy
M4020_009, 味や見た目が良く，またコンビニなので手軽に買えるのも魅力のひとつだそうです，,io
M4020_010, 最近ではティラミス風味のシュークリームや，黒蜜の入ったきなこのわらび餅など，美味しそうな商品が売られているそうです！,io
M4020_011, また本格的な、パフェを食べられるコンビニもあり，目が離せませんね！,io
M4020_012, コンビニスイーツは好きですか？,qy
M4020_013, 食べてみたいですか？,qy
M4020_014, いいですね，私も機会があれば食べてみたいです！,pa
M4020_015, これから「ゲーム」について話しましょう,op
M4020_016, 最近ゲームはしますか？,qy
M4020_017, おすすめのゲームってありますか？,qy
M4020_018, すみません，その質問には答えられません．,na
M4020_019, 携帯ゲームかテレビゲームならどちらをしますか？,qw
M4020_020, どんなジャンルのゲームをするんですか？,qw
M4020_021, それは一体どんなゲームなんですか？,qw
M4020_022, そのゲームのどんなところが好きなんですか？,qw
M4020_023, なるほど。私もやってみたいです！,pa
M4020_024, 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？,io
M4020_025, プレイステーションフォーで遊ぶことができるゲームで，狩りをする人気ゲームの最新作だそうです！,io
M4020_026, 2018年1月発売予定のようですよ？,io
M4020_027, 「モンスターハンター」をやったことがありますか？,qy
M4020_028, やってみたいと思いますか？,qy
M4020_029, また，ほかに注目されているゲームとしては，マリオオデッセイ，スプラトゥーン，ポケモンなどがあります．,io
M4020_030, これらのゲームでやってみたいものはありますか？,qy
M4020_031, そうですか，では一度独自で調べてみますね！,oa
M4020_032, これから「旅行」について話しましょう！,op
M4020_033, 最近旅行には行きましたか？,qy
M4020_034, 旅行にはよく行くんですか？,qy
M4020_035, 今まで行った中でおすすめの場所はありますか？,qy
M4020_036, その旅行ではなにが一番楽しかったんですか？,qw
M4020_037, なるほど、それは楽しそうですね！私も行ってみたいです。,pa
M4020_038, 国内での「行ってよかった旅先」のランキングが発表されたそうです！,io
M4020_039, １位が函館，２位が石垣島，３位がきよみずでら、だそうです．,io
M4020_040, 函館は，夜景や海鮮などのグルメ，有名な建造物も多くあり，魅力がたくさんあるそうです！,io
M4020_041, きよみずでらは季節ごとに見える景色が全く違って，年中楽しめますね！,io
M4020_042, 函館にはいつ行かれたんですか？,qw
M4020_043, この先，国内の旅行に行く予定はありますか？,qy
M4020_044, そうなんですか，楽しそうなので行ってみたいものですね！,oa
M4020_045, これから「芸術作品」について話しましょう,op
