agent_utterance,UI3average,UI3average_diff,lenS,questionmark,context,general,0,1,2,3,4,5,cls
 「エスエヌエス」を利用して、何か面白かったことはありますか・・,5.4,0.0,30.0,0,4,1.0,1.0544675172761924,-0.00035407572775476577,0.38376014098208017,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,8
 なるほど、そういうふうに利用されているのですね。,4.6,-0.8000000000000007,25.0,0,4,1.1176470588235294,0.07031105706280591,-0.8788159562873372,0.014353409478805312,-0.9462240507213308,-0.42514531510310366,-0.26316298940819355,1
 おすすめの便利なきのうとかはありますか？,5.6,1.0,21.0,1,3,1.0,1.3005066323295378,1.0977232749717223,-0.2811719757238145,1.0568321522135,-0.4807246979027032,-0.41090254382412034,5
 なるほど、そういうふうに利用されているのですね。,4.4,-1.1999999999999993,25.0,0,4,1.1176470588235294,-0.1757280579905396,-1.3180468965671266,0.014353409478805312,-0.9462240507213308,-0.42514531510310366,-0.26316298940819355,1
 「エスエヌエス」を利用していてハプニングにあったことはありますか？,3.8,-0.6000000000000005,29.0,1,6,1.25,-0.9138454031505794,-0.6592004861474416,0.30987879468142515,1.0568321522135,-0.3139865495039046,-0.09695599069027598,6
 そうなんですか．,3.2,-0.5999999999999996,8.0,0,1,1.0,-1.651962748310618,-0.6592004861474406,-1.2416294776323291,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,1
 たいへんでしたね。,3.4,0.19999999999999973,9.0,0,3,1.0,-1.405923633257272,0.21926139441214035,-1.1677481313316742,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,3
 ほかにたいへんだったことはありますか・・,3.6,0.20000000000000015,20.0,0,1,1.0,-1.1598845182039255,0.21926139441214082,-0.3550533220244695,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,3
 そうですか、貴重な体験談をありがとうございました・・,4.0,0.3999999999999999,31.0,0,5,1.0,-0.6678062880972329,0.438876864552036,0.4576414872827351,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 それでは少し「学校」について話しましょう！,4.0,0.0,25.0,0,8,1.0,-0.6678062880972329,-0.00035407572775476577,0.014353409478805312,-0.9462240507213308,-0.2028277839047055,-0.41090254382412034,3
 学生時代で、楽しかったエピソードを教えてください・・,4.8,0.7999999999999998,31.0,0,2,1.0,0.3163501721161525,0.8781078048318267,0.4576414872827351,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,8
 学生時代、一番楽しかった学年はありますか？,5.0,0.20000000000000015,29.0,1,3,1.0,0.5623892871694991,0.21926139441214082,0.30987879468142515,1.0568321522135,-0.4807246979027032,-0.41090254382412034,0
 なるほど、そうなんですね。,4.2,-0.7999999999999998,13.0,0,81,4.413793103448277,-0.4217671730438862,-0.8788159562873363,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 その時、どんなことをしたのですか？,5.4,1.2000000000000002,18.0,1,8,1.0769230769230769,1.0544675172761924,1.3173387451116179,-0.5028160146257794,1.0568321522135,-0.2028277839047055,-0.3143036043983221,5
 そうなんですね。,4.4,-1.0,8.0,0,35,2.4782608695652173,-0.1757280579905396,-1.098431426427232,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 今までの体験の中で、そのほか、楽しかったことはありますか？,5.4,1.0,34.0,1,7,1.0,1.0544675172761924,1.0977232749717223,0.6792855261847,1.0568321522135,-0.258407166704305,-0.41090254382412034,5
 そうなんですね。,4.0,-1.4000000000000004,8.0,0,35,2.4782608695652173,-0.6678062880972329,-1.537662366707023,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 それは楽しい時間でしたね！,4.4,0.4000000000000004,15.0,0,9,1.0909090909090908,-0.1757280579905396,0.43887686455203656,-0.7244600535277443,-0.9462240507213308,-0.14724840110510592,-0.29674016086635885,3
 それでは「旅行」について話しましょう,4.2,-0.20000000000000015,21.0,0,9,1.0,-0.4217671730438862,-0.21996954586765036,-0.2811719757238145,-0.9462240507213308,-0.14724840110510592,-0.41090254382412034,3
 さいきん旅行には行きましたか？,3.4,-0.8000000000000003,17.0,1,2,1.0,-1.405923633257272,-0.8788159562873368,-0.5766973609264344,1.0568321522135,-0.5363040807023027,-0.41090254382412034,6
 旅行はどこに行ったことがありますか？,5.2,1.8000000000000005,20.0,1,4,1.0,0.8084284022228457,1.9761851555313046,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,5
 その旅先で何が一番楽しかったですか？,5.6,0.39999999999999947,24.0,1,11,1.0,1.3005066323295378,0.4388768645520355,-0.059527936821849654,1.0568321522135,-0.036089635505906825,-0.41090254382412034,0
 具体的には教えてもらえますか？,6.4,0.8000000000000007,18.0,1,3,1.0833333333333333,2.284663092542924,0.8781078048318276,-0.5028160146257794,1.0568321522135,-0.4807246979027032,-0.30625369277950565,5
 本当ですか！,5.0,-1.4000000000000004,8.0,0,15,1.1875,0.5623892871694991,-1.537662366707023,-1.2416294776323291,-0.9462240507213308,0.18622789569249137,-0.17544262897373708,1
 その旅先で美味しい食べ物はたべましたか・・,3.2,-1.7999999999999998,24.0,0,15,1.0476190476190477,-1.651962748310618,-1.9768933069868133,-0.059527936821849654,-0.9462240507213308,0.18622789569249137,-0.35110320037005466,1
 なるほど。,3.4,0.19999999999999973,5.0,0,36,1.7407407407407407,-1.405923633257272,0.21926139441214035,-1.463273516534294,-0.9462240507213308,1.3533949344840819,0.5193094654613444,9
 ありがとうございました・・,4.0,0.6000000000000001,13.0,0,26,2.0,-0.6678062880972329,0.6584923346919316,-0.8722227461290543,-0.9462240507213308,0.7976011064880865,0.844883668711257,9
 それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.2,1.2000000000000002,65.0,1,7,1.0,0.8084284022228457,1.3173387451116179,2.969607261505004,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,4.8,-0.4000000000000004,37.0,1,5,1.0344827586206895,0.3163501721161525,-0.439585016007546,0.9009295650866649,1.0568321522135,-0.36956593230350415,-0.367599570978073,7
 なるほど、ありがとうございました。,4.0,-0.7999999999999998,17.0,0,5,1.0,-0.6678062880972329,-0.8788159562873363,-0.5766973609264344,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,1
 これから本番の収録を開始します。,4.0,0.0,22.0,0,5,1.0,-0.6678062880972329,-0.00035407572775476577,-0.2072906294231596,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.0,0.0,60.0,0,1,1.0,-0.6678062880972329,-0.00035407572775476577,2.6002005300017292,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,4
 きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.4,0.4000000000000004,32.0,1,1,1.0,-0.1757280579905396,0.43887686455203656,0.53152283358339,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 ここに来るまで迷いませんでしたか・・,4.6,0.1999999999999993,19.0,0,3,1.0,0.07031105706280591,0.21926139441213988,-0.4289346683251245,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,3
 時間はどのくらいかかりましたか？,5.0,0.4000000000000004,17.0,1,4,1.0,0.5623892871694991,0.43887686455203656,-0.5766973609264344,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,4.2,-0.7999999999999998,50.0,0,3,1.0,-0.4217671730438862,-0.8788159562873363,1.8613870669951795,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,4
 きょうは来ていただいてありがとうございます！,4.6,0.39999999999999947,22.0,0,4,1.0,0.07031105706280591,0.4388768645520355,-0.2072906294231596,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,3
 それでは「食べ物」について話しましょう！,4.0,-0.5999999999999996,22.0,0,2,1.0,-0.6678062880972329,-0.6592004861474406,-0.2072906294231596,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,3
 甘いものと、からいものどちらがお好きですか？,5.0,1.0,23.0,1,1,1.0,0.5623892871694991,1.0977232749717223,-0.1334092831225046,1.0568321522135,-0.5918834635019024,-0.41090254382412034,5
 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.0,0.0,44.0,1,2,1.0,0.5623892871694991,-0.00035407572775476577,1.4180989891912497,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 なるほど、普段はどこでスイーツを買いますか？,5.2,0.20000000000000015,20.0,1,8,1.0,0.8084284022228457,0.21926139441214082,-0.3550533220244695,1.0568321522135,-0.2028277839047055,-0.41090254382412034,0
 なるほど、その中でもおすすめのスイーツはありますか？,4.4,-0.7999999999999998,24.0,1,5,1.0526315789473684,-0.1757280579905396,-0.8788159562873363,-0.059527936821849654,1.0568321522135,-0.36956593230350415,-0.3448085326380479,0
 ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,3.8,-0.6000000000000005,45.0,1,7,1.0,-0.9138454031505794,-0.6592004861474416,1.4919803354919046,1.0568321522135,-0.258407166704305,-0.41090254382412034,6
 そうですか。最近はまっている食べ物はありますか・・,3.2,-0.5999999999999996,28.0,0,1,1.0,-1.651962748310618,-0.6592004861474406,0.23599744838077022,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,3
 なるほど、そうなんですね。,3.8,0.5999999999999996,13.0,0,81,4.413793103448277,-0.9138454031505794,0.658492334691931,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 からい食べものとはどんな食べものが好きですか？,5.0,1.2000000000000002,23.0,1,7,1.0,0.5623892871694991,1.3173387451116179,-0.1334092831225046,1.0568321522135,-0.258407166704305,-0.41090254382412034,5
 そうですか、とても美味しそうですね・・,5.6,0.5999999999999996,19.0,0,4,1.0,1.3005066323295378,0.658492334691931,-0.4289346683251245,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,8
 そのほかにおすすめのものはありますか？,3.2,-2.3999999999999995,19.0,1,5,1.2,-1.651962748310618,-2.635739717406499,-0.4289346683251245,1.0568321522135,-0.36956593230350415,-0.1597453013170449,6
 なるほど。,4.0,0.7999999999999998,5.0,0,36,1.7407407407407407,-0.6678062880972329,0.8781078048318267,-1.463273516534294,-0.9462240507213308,1.3533949344840819,0.5193094654613444,9
 ありがとうございます。,4.0,0.0,11.0,0,11,1.5,-0.6678062880972329,-0.00035407572775476577,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,0.0,31.0,0,8,1.0,-0.6678062880972329,-0.00035407572775476577,0.4576414872827351,-0.9462240507213308,-0.2028277839047055,-0.41090254382412034,3
 休日は家で過ごすほうが多いですか？外出することが多いですか？,4.8,0.7999999999999998,39.0,1,1,1.0,0.3163501721161525,0.8781078048318267,1.048692257687975,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,4.8,0.0,48.0,1,7,1.0,0.3163501721161525,-0.00035407572775476577,1.7136243743938695,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 それでは少し「アニメ・漫画」について話しましょう！,4.0,-0.7999999999999998,28.0,0,2,1.0,-0.6678062880972329,-0.8788159562873363,0.23599744838077022,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,1
 おすすめの漫画ってありますか？,5.2,1.2000000000000002,16.0,1,2,1.0,0.8084284022228457,1.3173387451116179,-0.6505787072270893,1.0568321522135,-0.5363040807023027,-0.41090254382412034,5
 それは一体どういった内容なんですか？,4.4,-0.7999999999999998,22.0,1,7,1.25,-0.1757280579905396,-0.8788159562873363,-0.2072906294231596,1.0568321522135,-0.258407166704305,-0.09695599069027598,0
 もう少し詳しく教えていただいていいですか。,4.6,0.1999999999999993,24.0,0,25,1.8235294117647056,0.07031105706280591,0.21926139441213988,-0.059527936821849654,-0.9462240507213308,0.7420217236884868,0.6232743370873666,9
 どういったところが好きなんですか？,5.2,0.6000000000000005,17.0,1,2,1.0,0.8084284022228457,0.658492334691932,-0.5766973609264344,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 なるほど、そうなんですね。,4.2,-1.0,13.0,0,81,4.413793103448277,-0.4217671730438862,-1.098431426427232,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 それでは少し「ゲーム」について話しましょう,4.0,-0.20000000000000015,23.0,0,4,1.0,-0.6678062880972329,-0.21996954586765036,-0.1334092831225046,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,3
 携帯ゲームかテレビゲームならどちらをしますか？,4.8,0.7999999999999998,25.0,1,2,1.0,0.3163501721161525,0.8781078048318267,0.014353409478805312,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 最近ハマっているゲームはありますか？,3.2,-1.5999999999999996,20.0,1,3,1.0,-1.651962748310618,-1.7572778368469177,-0.3550533220244695,1.0568321522135,-0.4807246979027032,-0.41090254382412034,6
 なるほど、そうなんですね。,4.0,0.7999999999999998,13.0,0,81,4.413793103448277,-0.6678062880972329,0.8781078048318267,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 子供から大人まで最近はスイッチというゲーム機でゲームをするのが流行っているみたいですね。,3.8,-0.20000000000000015,48.0,0,4,1.0,-0.9138454031505794,-0.21996954586765036,1.7136243743938695,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,4
 代表的なものにスプラトゥーンやカービィ、マリオのゲームなどありますが、遊んだことはありますか？,4.8,1.0,43.0,1,1,1.0,0.3163501721161525,1.0977232749717223,1.3442176428905948,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 私の知りあいはマリオテニスを試してみたそうです！あんがい体も動かせて楽しかったと言っていました。よろしければ、今度ためしてみてください！	,4.4,-0.39999999999999947,76.0,0,2,1.0,-0.1757280579905396,-0.439585016007545,3.7823020708122086,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,4
 それでは少し「音楽」について話しましょう！,4.0,-0.4000000000000004,25.0,0,14,1.0,-0.6678062880972329,-0.439585016007546,0.014353409478805312,-0.9462240507213308,0.13064851289289184,-0.41090254382412034,3
 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,4.8,0.7999999999999998,38.0,1,2,1.0,0.3163501721161525,0.8781078048318267,0.9748109113873199,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 洋楽が好きなんですか。おすすめの歌手やきょくってありますか？,5.2,0.4000000000000004,33.0,1,2,1.0,0.8084284022228457,0.43887686455203656,0.605404179884045,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 その歌手のどういうところが好きなんですか？,4.0,-1.2000000000000002,22.0,1,5,1.0,-0.6678062880972329,-1.3180468965671275,-0.2072906294231596,1.0568321522135,-0.36956593230350415,-0.41090254382412034,6
 なるほど、そうなんですね。,4.0,0.0,13.0,0,81,4.413793103448277,-0.6678062880972329,-0.00035407572775476577,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 カラオケは好きですか？,4.4,0.4000000000000004,11.0,1,9,1.0769230769230769,-0.1757280579905396,0.43887686455203656,-1.0199854387303642,1.0568321522135,-0.14724840110510592,-0.3143036043983221,0
 *,5.0,0.5999999999999996,1.0,0,7,1.75,0.5623892871694991,0.658492334691931,-1.7587989017369139,-0.9462240507213308,-0.258407166704305,0.5309371155774127,8
 おすすめの歌手やきょくってありますか？,4.4,-0.5999999999999996,20.0,1,2,1.0,-0.1757280579905396,-0.6592004861474406,-0.3550533220244695,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 コンサートとかには行きますか？,5.2,0.7999999999999998,15.0,1,6,1.2,0.8084284022228457,0.8781078048318267,-0.7244600535277443,1.0568321522135,-0.3139865495039046,-0.1597453013170449,5
 なまで演奏をきくと、迫力があって、感動するみたいですね！,4.6,-0.6000000000000005,35.0,0,1,1.0,0.07031105706280591,-0.6592004861474416,0.753166872485355,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,3
 わたしも実際に、演奏をきいてみたいものです。,3.6,-0.9999999999999996,26.0,0,1,1.0,-1.1598845182039255,-1.0984314264272315,0.08823475577946027,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,1
 さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,3.2,-0.3999999999999999,42.0,1,10,1.0,-1.651962748310618,-0.43958501600754546,1.2703362965899396,1.0568321522135,-0.09166901830550638,-0.41090254382412034,6
 具体的になんのために利用していますか？,2.2,-1.0,22.0,1,4,1.0,-2.8821583235773502,-1.098431426427232,-0.2072906294231596,1.0568321522135,-0.42514531510310366,-0.41090254382412034,6
 ショッピングで「アマゾン」などはよく利用しますか？,4.4,2.2,26.0,1,10,1.0,-0.1757280579905396,2.415416095811095,0.08823475577946027,1.0568321522135,-0.09166901830550638,-0.41090254382412034,5
 使い心地はどうですか？,4.8,0.39999999999999947,13.0,1,3,1.0,0.3163501721161525,0.4388768645520355,-0.8722227461290543,1.0568321522135,-0.4807246979027032,-0.41090254382412034,0
 具体的にどういったものを買いますか？,4.4,-0.39999999999999947,20.0,1,4,1.0,-0.1757280579905396,-0.439585016007545,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 そうですか，いいものが見つかるといいですね．,3.8,-0.6000000000000005,22.0,0,5,1.0,-0.9138454031505794,-0.6592004861474416,-0.2072906294231596,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 ありがとうございました・・,4.0,0.20000000000000015,13.0,0,26,2.0,-0.6678062880972329,0.21926139441214082,-0.8722227461290543,-0.9462240507213308,0.7976011064880865,0.844883668711257,9
 それではつぎの話題にうつりたいとおもいます。,4.0,0.0,23.0,0,19,2.034482758620689,-0.6678062880972329,-0.00035407572775476577,-0.1334092831225046,-0.9462240507213308,0.4085454268908896,0.8881866415573038,9
 それでは「旅行」について話しましょう,4.0,0.0,21.0,0,9,1.0,-0.6678062880972329,-0.00035407572775476577,-0.2811719757238145,-0.9462240507213308,-0.14724840110510592,-0.41090254382412034,3
 *,3.0,-1.0,1.0,0,7,1.75,-1.8980018633639648,-1.098431426427232,-1.7587989017369139,-0.9462240507213308,-0.258407166704305,0.5309371155774127,1
 旅行はどこに行ったことがありますか？,4.8,1.7999999999999998,20.0,1,4,1.0,0.3163501721161525,1.9761851555313037,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,5
 今までいった「旅行」で特におすすめの場所はありますか？,5.2,0.4000000000000004,32.0,1,11,1.0,0.8084284022228457,0.43887686455203656,0.53152283358339,1.0568321522135,-0.036089635505906825,-0.41090254382412034,7
 その旅先で何かハプニングはありましたか!,4.4,-0.7999999999999998,23.0,0,4,1.0,-0.1757280579905396,-0.8788159562873363,-0.1334092831225046,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,1
 それは、たいへんでしたね!,4.0,-0.4000000000000004,13.0,0,2,1.0,-0.6678062880972329,-0.439585016007546,-0.8722227461290543,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,3
 ほかには何か面白いことはありましたか？,2.2,-1.7999999999999998,22.0,1,6,1.0666666666666669,-2.8821583235773502,-1.9768933069868133,-0.2072906294231596,1.0568321522135,-0.3139865495039046,-0.32718346298842826,6
 そうなんですね。,4.0,1.7999999999999998,8.0,0,35,2.4782608695652173,-0.6678062880972329,1.9761851555313037,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 その旅先で美味しい食べ物はたべましたか・・,2.6,-1.4,24.0,0,15,1.0476190476190477,-2.390080093470657,-1.5376623667070226,-0.059527936821849654,-0.9462240507213308,0.18622789569249137,-0.35110320037005466,1
 本当ですか！,3.4,0.7999999999999998,8.0,0,15,1.1875,-1.405923633257272,0.8781078048318267,-1.2416294776323291,-0.9462240507213308,0.18622789569249137,-0.17544262897373708,3
 「温泉」などリフレッシュするためにいきますか？,4.8,1.4,25.0,1,10,1.0714285714285714,0.3163501721161525,1.536954215251513,0.014353409478805312,1.0568321522135,-0.09166901830550638,-0.321203528643022,5
 そうなんですね。,4.0,-0.7999999999999998,8.0,0,35,2.4782608695652173,-0.6678062880972329,-0.8788159562873363,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 旅行に行くときはなにか目的はありますか？,5.0,1.0,24.0,1,8,1.0,0.5623892871694991,1.0977232749717223,-0.059527936821849654,1.0568321522135,-0.2028277839047055,-0.41090254382412034,5
 すごいですね！,4.0,-1.0,7.0,0,5,1.25,-0.6678062880972329,-1.098431426427232,-1.315510823932984,-0.9462240507213308,-0.36956593230350415,-0.09695599069027598,1
 貴重な体験談をありがとうございました。,4.4,0.4000000000000004,24.0,0,10,1.0,-0.1757280579905396,0.43887686455203656,-0.059527936821849654,-0.9462240507213308,-0.09166901830550638,-0.41090254382412034,3
 それでは少し「スポーツ」について話しましょう！,4.2,-0.20000000000000015,25.0,0,4,1.0,-0.4217671730438862,-0.21996954586765036,0.014353409478805312,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,3
 最近スポーツはしましたか？,3.2,-1.0,15.0,1,3,1.0,-1.651962748310618,-1.098431426427232,-0.7244600535277443,1.0568321522135,-0.4807246979027032,-0.41090254382412034,6
 スポーツはするほうが好きですか？それとも見るほうが好きですか？,4.0,0.7999999999999998,31.0,1,4,1.0,-0.6678062880972329,0.8781078048318267,0.4576414872827351,1.0568321522135,-0.42514531510310366,-0.41090254382412034,7
 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,4.2,0.20000000000000015,39.0,1,12,1.0,-0.4217671730438862,0.21926139441214082,1.048692257687975,1.0568321522135,0.019489747293692725,-0.41090254382412034,7
 *,2.0,-2.2,1.0,0,7,1.75,-3.1281974386306968,-2.4161242472666045,-1.7587989017369139,-0.9462240507213308,-0.258407166704305,0.5309371155774127,1
 オリンピックは今までに見たことはありますか？,2.8,0.7999999999999998,23.0,1,4,1.0,-2.144040978417311,0.8781078048318267,-0.1334092831225046,1.0568321522135,-0.42514531510310366,-0.41090254382412034,6
 日本で開催されるオリンピックを、見にいく予定はありますか？,3.4,0.6000000000000001,34.0,1,6,1.0,-1.405923633257272,0.6584923346919316,0.6792855261847,1.0568321522135,-0.3139865495039046,-0.41090254382412034,6
 そうなんですね。,3.6,0.20000000000000015,8.0,0,35,2.4782608695652173,-1.1598845182039255,0.21926139441214082,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 そうですか。テレビでの観戦はなされるんですか？,3.4,-0.20000000000000015,25.0,1,4,1.0,-1.405923633257272,-0.21996954586765036,0.014353409478805312,1.0568321522135,-0.42514531510310366,-0.41090254382412034,6
 競技はなにをご覧になりますか？,2.4,-1.0,18.0,1,4,1.0,-2.636119208524004,-1.098431426427232,-0.5028160146257794,1.0568321522135,-0.42514531510310366,-0.41090254382412034,6
 ありがとうございます。,3.8,1.4,11.0,0,11,1.5,-0.9138454031505794,1.536954215251513,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 *,3.8,0.0,1.0,0,7,1.75,-0.9138454031505794,-0.00035407572775476577,-1.7587989017369139,-0.9462240507213308,-0.258407166704305,0.5309371155774127,9
 ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,5.0,1.2000000000000002,37.0,1,5,1.0344827586206895,0.5623892871694991,1.3173387451116179,0.9009295650866649,1.0568321522135,-0.36956593230350415,-0.367599570978073,7
 なるほど、ありがとうございました。,4.0,-1.0,17.0,0,5,1.0,-0.6678062880972329,-1.098431426427232,-0.5766973609264344,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,1
 これから本番の収録を開始します。,4.2,0.0,22.0,0,5,1.0,-0.4217671730438862,-0.00035407572775476577,-0.2072906294231596,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.2,0.0,60.0,0,1,1.0,-0.4217671730438862,-0.00035407572775476577,2.6002005300017292,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,4
 きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.6,0.39999999999999947,32.0,1,1,1.0,0.07031105706280591,0.4388768645520355,0.53152283358339,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 ここに来るまで迷いませんでしたか・・,5.0,0.4000000000000004,19.0,0,3,1.0,0.5623892871694991,0.43887686455203656,-0.4289346683251245,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,8
 時間はどのくらいかかりましたか？,5.0,0.0,17.0,1,4,1.0,0.5623892871694991,-0.00035407572775476577,-0.5766973609264344,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,4.0,-1.0,50.0,0,3,1.0,-0.6678062880972329,-1.098431426427232,1.8613870669951795,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,4
 きょうは来ていただいてありがとうございます！,4.2,0.20000000000000015,22.0,0,4,1.0,-0.4217671730438862,0.21926139441214082,-0.2072906294231596,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,3
 それでは「食べ物」について話しましょう！,4.0,-0.20000000000000015,22.0,0,2,1.0,-0.6678062880972329,-0.21996954586765036,-0.2072906294231596,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,3
 甘いものと、からいものどちらがお好きですか？,4.8,0.7999999999999998,23.0,1,1,1.0,0.3163501721161525,0.8781078048318267,-0.1334092831225046,1.0568321522135,-0.5918834635019024,-0.41090254382412034,0
 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.8,1.0,44.0,1,2,1.0,1.5465457473828845,1.0977232749717223,1.4180989891912497,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 なるほど、普段はどこでスイーツを買いますか？,4.6,-1.2000000000000002,20.0,1,8,1.0,0.07031105706280591,-1.3180468965671275,-0.3550533220244695,1.0568321522135,-0.2028277839047055,-0.41090254382412034,0
 ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,4.4,-0.1999999999999993,45.0,1,7,1.0,-0.1757280579905396,-0.2199695458676494,1.4919803354919046,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 もう少し詳しく教えてください。,6.2,1.7999999999999998,18.0,0,11,2.4,2.0386239774895776,1.9761851555313037,-0.5028160146257794,-0.9462240507213308,-0.036089635505906825,1.3471981537254079,8
 そうですね・・ぜひ参考にさせていただきます。,4.8,-1.4000000000000004,24.0,0,7,1.3333333333333333,0.3163501721161525,-1.537662366707023,-0.059527936821849654,-0.9462240507213308,-0.258407166704305,0.007692860354338701,1
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,-0.7999999999999998,31.0,0,8,1.0,-0.6678062880972329,-0.8788159562873363,0.4576414872827351,-0.9462240507213308,-0.2028277839047055,-0.41090254382412034,3
 休日は家で過ごすほうが多いですか？外出することが多いですか？,4.2,0.20000000000000015,39.0,1,1,1.0,-0.4217671730438862,0.21926139441214082,1.048692257687975,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,5.0,0.7999999999999998,48.0,1,7,1.0,0.5623892871694991,0.8781078048318267,1.7136243743938695,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
